Source Target Weight
Ma ChaoPrime Minister5
Ma ChaoXiahou Yuan9
Ma ChaoXu Chu11
Ma ChaoZhang Lu9
Ma ChaoLiu Zhang8
Ma ChaoYang Fu10
Ma ChaoJiang Xu5
Ma ChaoYang Song6
Ma ChaoLiu Bei18
Ma ChaoZhang Fei17
Ma ChaoGuan Yu5
Ma ChaoWei Yan8
Ma ChaoZhao Yun8
Ma ChaoHuang Zhong6
Ma ChaoLi Hui4
Xun YuYuan Shao6
Xun YuXun You6
Xun YuCao Cao31
Xun YuCheng Yu8
Xun YuGuo Jia5
Xun YuYu Ji4
Xun YuXiahou Dun5
Xun YuYu Jin4
Xun YuCao Ren5
Xun YuLu Bu7
Xun YuPrime Minister4
Xun YuLiu Bei8
Xun YuMi Heng5
Guo JiaXun Yu5
Guo JiaCheng Yu7
Guo JiaMan Chong4
Guo JiaYu Ji4
Guo JiaCao Cao18
Guo JiaYu Jin4
Guo JiaLiu Bei6
Guo JiaCao Ren4
Guo JiaYuan Shao4
Man ChongYu Ji4
Man ChongGuo Jia4
Man ChongCao Cao5
Man ChongYu Jin4
Man ChongXu Huang6
Man ChongCao Ren8
Man ChongSun Quan5
Man ChongGuan Yu6
Liu YeCao Cao8
Liu YeJia Xu4
Yu JiMan Chong4
Yu JiGuo Jia4
Yu JiCao Cao34
Yu JiYu Jin82
Yu JiXun Yu4
Yu JiCheng Yu5
Yu JiXiahou Dun16
Yu JiDian Wei4
Yu JiZhang Fei4
Yu JiLiu Bei6
Yu JiCao Hong7
Yu JiLi Dian21
Yu JiYue Jin11
Yu JiZhang Liao11
Yu JiXiahou Yuan8
Yu JiXu Chu15
Yu JiCao Ren6
Yu JiXu Huang11
Yu JiXun You4
Yu JiGuan Yu10
Yu JiSun Ce12
Yu JiZhang He4
Yu JiPang De13
Yu JinMan Chong4
Yu JinYu Ji82
Yu JinGuo Jia4
Yu JinCao Cao33
Yu JinXun Yu4
Yu JinCheng Yu5
Yu JinXiahou Dun16
Yu JinDian Wei4
Yu JinZhang Fei4
Yu JinLiu Bei6
Yu JinCao Hong7
Yu JinLi Dian21
Yu JinYue Jin11
Yu JinZhang Liao11
Yu JinXiahou Yuan8
Yu JinXu Chu15
Yu JinCao Ren6
Yu JinXu Huang11
Yu JinXun You4
Yu JinGuan Yu10
Yu JinZhang He4
Yu JinPang De13
Dian WeiCao Cao23
Dian WeiYu Ji4
Dian WeiXiahou Dun6
Dian WeiYu Jin4
Dian WeiLi Dian6
Dian WeiLu Bu5
Dian WeiYue Jin4
Dian WeiXiahou Yuan4
Dian WeiXu Chu6
Mi ZhuCao Cao12
Mi ZhuTao Qian6
Mi ZhuKong Rong5
Mi ZhuImperial Protector5
Mi ZhuChen Deng5
Mi ZhuLiu Bei21
Mi ZhuSun Qian11
Mi ZhuLu Bu4
Mi ZhuZhang Fei12
Mi ZhuGuan Yu10
Mi ZhuJian Yong7
Mi ZhuZhao Yun5
Mi ZhuZhuge Liang4
Mi ZhuZhou Yu4
Mi ZhuYi Ji4
Chen DengMi Zhu5
Chen DengLiu Bei11
Chen DengChen Gui8
Chen DengCao Cao10
Chen DengLu Bu16
Chen DengChen Gong7
Chen DengHan Xian5
Li YiZhang Bao4
Taishi CiKong Rong6
Taishi CiSun Ce17
Taishi CiZhou Yu5
Taishi CiCao Cao5
Taishi CiSun Quan5
Liu YaoImperial Protector5
Liu YaoSun Ce8
Xue LanLu Bu4
Xue LanLi Feng4
Xue LanCao Cao4
Li FengXue Lan4
Li FengCao Cao4
Song XianZhang Liao5
Song XianLu Bu11
Song XianWei Xu11
Song XianGao Shun4
Cao XiLu Bu4
Cao XiCao Cao10
Cao XiCao Hong4
Cao XiXiahou Dun4
Cao XiCao Xiu14
Cao XiCao Pi6
Cao XiCao Zhi4
Zhang LiaoSong Xian5
Zhang LiaoLu Bu15
Zhang LiaoWei Xu5
Zhang LiaoCao Cao50
Zhang LiaoYue Jin14
Zhang LiaoCao Hong6
Zhang LiaoYu Ji11
Zhang LiaoGao Shun12
Zhang LiaoYu Jin11
Zhang LiaoZhang Fei8
Zhang LiaoGuan Yu27
Zhang LiaoLiu Bei10
Zhang LiaoXu Huang19
Zhang LiaoXiahou Yuan7
Zhang LiaoPrime Minister6
Zhang LiaoXu Chu19
Zhang LiaoCao Ren6
Zhang LiaoXiahou Dun11
Zhang LiaoLi Dian18
Zhang LiaoYuan Shao5
Zhang LiaoZhang He7
Zhang LiaoYuan Shang5
Zhang LiaoLu Meng4
Zhang LiaoSun Quan14
Zhang LiaoSouth Land6
Zhang LiaoGan Ning4
Zhang LiaoLing Tong5
Hou ChengLu Bu8
Hou ChengWei Xu5
Hou ChengCao Cao7
Hou ChengGao Shun5
Wei XuSong Xian11
Wei XuZhang Liao5
Wei XuLu Bu13
Wei XuHou Cheng5
Wei XuCao Cao4
Wei XuGao Shun5
Gao ShunLu Bu19
Gao ShunHou Cheng5
Gao ShunWei Xu5
Gao ShunCao Cao12
Gao ShunSong Xian4
Gao ShunZhang Liao12
Gao ShunYuan Shu4
Gao ShunChen Gong4
Gao ShunLiu Bei10
Sun QianMi Zhu11
Sun QianZhang Fei16
Sun QianLu Bu4
Sun QianLiu Bei39
Sun QianCao Cao10
Sun QianJian Yong8
Sun QianGuan Yu27
Sun QianYuan Shao7
Sun QianLiu Pi4
Sun QianZhao Yun4
Sun QianZhou Yu4
Xu ChuCao Cao54
Xu ChuLi Dian19
Xu ChuXiahou Yuan15
Xu ChuYue Jin11
Xu ChuYu Ji15
Xu ChuCheng Yu4
Xu ChuXiahou Dun15
Xu ChuDian Wei6
Xu ChuYu Jin15
Xu ChuCao Ren9
Xu ChuXu Huang25
Xu ChuPrime Minister4
Xu ChuCao Hong9
Xu ChuXun You4
Xu ChuZhang Liao19
Xu ChuLiu Bei8
Xu ChuZhang Fei6
Xu ChuGao Lan4
Xu ChuYuan Shao5
Xu ChuZhang He8
Xu ChuMa Chao11
Xu ChuPang De4
Shen PeiCao Cao11
Shen PeiXu You6
Shen PeiYuan Shao9
Shen PeiWen Chou4
Shen PeiPeng Ji10
Shen PeiGuo Tu8
Shen PeiXin Pi5
Shen PeiYuan Shang11
Yang QiMa Chao5
Yang QiHan Sui6
Huangfu LiGuo Si4
Huangfu LiLi Jue7
Yang FengGuo Si8
Yang FengLi Jue7
Yang FengXu Huang5
Yang FengDong Cheng7
Yang FengLi Yue5
Yang FengHan Xian14
Yang FengYang Feng and Han Xian5
Yang FengCao Cao5
Yang FengYuan Shu4
Yang FengLu Bu4
Xu HuangYang Feng5
Xu HuangCao Cao47
Xu HuangXu Chu25
Xu HuangMan Chong6
Xu HuangCao Ren7
Xu HuangXiahou Yuan14
Xu HuangYue Jin8
Xu HuangCao Hong10
Xu HuangYu Ji11
Xu HuangXiahou Dun8
Xu HuangXun You4
Xu HuangYu Jin11
Xu HuangLi Dian11
Xu HuangZhang Liao19
Xu HuangGuan Yu11
Xu HuangYuan Shao5
Xu HuangZhang He12
Xu HuangZhao Yun7
Xu HuangPang De5
Xu HuangHuang Zhong6
Xu HuangLiu Feng5
Xu HuangWang Ping4
Xu HuangGuan Ping5
Dong ChengGuo Si4
Dong ChengLi Jue4
Dong ChengYang Feng7
Dong ChengLi Yue4
Dong ChengPrime Minister5
Dong ChengCao Cao18
Dong ChengWang Zifu8
Dong ChengMa Teng6
Dong ChengLiu Bei8
Dong ChengJi Ping6
Li YueGuo Si4
Li YueLi Jue4
Li YueDong Cheng4
Li YueYang Feng5
Han XianYang Feng14
Han XianYang Feng and Han Xian5
Han XianChen Deng5
Han XianLu Bu5
Yang Feng and Han XianHan Xian5
Yang Feng and Han XianYang Feng5
Dong ZhaoCao Cao6
Ji LingYuan Shu6
Ji LingLiu Bei14
Ji LingGuan Yu4
Ji LingLu Bu8
Lady MiLady Gan4
Lady GanLady Mi4
Lady GanLiu Bei5
Zhu ZhiSun Ce4
Lu FanSun Quan8
Lu FanLiu Bei6
Zhou YuSun Ce12
Zhou YuCheng Pu23
Zhou YuTaishi Ci5
Zhou YuZhang Zhao9
Zhou YuJiang Qi6
Zhou YuSun Quan38
Zhou YuLu Su59
Zhou YuSouth Land22
Zhou YuCao Cao41
Zhou YuLu Meng7
Zhou YuGan Ning16
Zhou YuZhuge Liang70
Zhou YuLu Xun4
Zhou YuZhou Tai7
Zhou YuLing Tong6
Zhou YuHuang Gai9
Zhou YuHan Dang10
Zhou YuLiu Bei42
Zhou YuZhao Yun7
Zhou YuGuan Yu8
Zhou YuMi Zhu4
Zhou YuCai Mao4
Zhou YuJiang Gan16
Zhou YuCai He4
Zhou YuPang Tong5
Zhou YuXu Sheng7
Zhou YuDing Feng8
Zhou YuSun Qian4
Zhou YuCao Ren13
Zhou YuCao Hong5
Zhou YuNiu Jin4
Zhang HongSun Ce5
Zhang HongCao Cao4
Zhang HongSun Quan4
Zhang ZhaoSun Ce5
Zhang ZhaoZhou Yu9
Zhang ZhaoSun Quan12
Zhang ZhaoCao Cao11
Zhang ZhaoZhuge Liang8
Zhang ZhaoGu Yong4
Zhang ZhaoLiu Bei9
Zhang YingZhang Yi7
Zhang YingSun Ce4
Zhang YiZhang Ying7
Zhang YiSun Ce4
Zhang YiMa Yan9
Zhang YiYuan Shang5
Zhang YiCao Cao7
Zhang YiZhao Yun6
Zhou TaiJiang Qi10
Zhou TaiSouth Land6
Zhou TaiSun Quan16
Zhou TaiZhou Yu7
Zhou TaiLu Meng4
Zhou TaiHan Dang25
Zhou TaiXu Sheng4
Zhou TaiCao Cao5
Jiang QiZhou Tai10
Jiang QiZhou Yu6
Jiang QiHan Dang9
Jiang QiYuan Shao4
Jiang QiCao Cao7
Jiang QiLu Meng4
Jiang QiGan Ning4
Jiang QiXu Sheng5
Jiang QiSun Quan5
Jiang QiGuan Yu4
Yan BaihuSun Ce4
Wang LangSun Ce5
Wang LangHua Xin4
Yu FanSun Ce4
Dong XiLu Meng4
Dong XiSun Quan5
Dong XiGan Ning4
Han YinYuan Shu4
Han YinLu Bu6
Chen GuiChen Deng8
Chen GuiLu Bu7
Chen GuiLiu Bei4
Chen GuiCao Cao4
Zhang XiuJia Xu11
Zhang XiuLiu Biao16
Zhang XiuLu Bu5
Zhang XiuCao Cao29
Zhang XiuYuan Shao5
Cao AminCao Cao5
Zhang LuCao Cao21
Zhang LuLiu Zhang14
Zhang LuSun Quan6
Zhang LuImperial Protector4
Zhang LuLiu Bei12
Zhang LuMa Chao9
Zhang LuZhang Wei6
Zhang LuHuang Quan4
Zhang LuYang Song11
Zhang LuYan Pu4
Zhang LuPang De7
Liu ZhangZhang Lu14
Liu ZhangCao Cao8
Liu ZhangZhuge Liang7
Liu ZhangLiu Bei28
Liu ZhangImperial Protector16
Liu ZhangMa Chao8
Liu ZhangZhang Song6
Liu ZhangFa Zheng6
Liu ZhangHuang Quan7
Liu ZhangPang Tong4
Liu ZhangYang Song4
Jian YongSun Qian8
Jian YongLiu Bei15
Jian YongCao Cao5
Jian YongZhang Fei5
Jian YongMi Zhu7
Jian YongGuan Yu5
Jian YongZhao Yun5
Che ZhouLiu Bei4
Fu WanCao Cao5
Wang ZifuDong Cheng8
Wang ZifuCao Cao6
Guo TuCao Cao10
Guo TuYuan Shao6
Guo TuGao Lan5
Guo TuShen Pei8
Guo TuPeng Ji6
Guo TuZhang He4
Guo TuXin Ping4
Guo TuXin Pi4
Guo TuYuan Tan10
Gao LanGuo Tu5
Gao LanZhang He14
Gao LanYuan Shao8
Gao LanXu Chu4
Gao LanCao Cao10
Zhang HeGuo Tu4
Zhang HeGao Lan14
Zhang HeYuan Shao6
Zhang HeZhang Liao7
Zhang HeCao Hong15
Zhang HeXu Chu8
Zhang HeXiahou Dun7
Zhang HeCao Cao28
Zhang HeXu Huang12
Zhang HeCao Ren5
Zhang HeXiahou Yuan19
Zhang HeYu Ji4
Zhang HeYu Jin4
Zhang HeLi Dian4
Zhang HeZhao Yun10
Zhang HeLiu Bei6
Zhang HeZhang Fei20
Zhang HeZhuge Liang6
Zhang HeMa Chao6
Zhang HePang De4
Zhang HeYan Yan5
Zhang HeWei Yan4
Zhang HeFa Zheng4
Zhang HeHuang Zhong13
Wang ZhongLiu Dai5
Wang ZhongCao Cao5
Wang ZhongLiu Bei4
Wang ZhongGuan Yu4
Mi HengKong Rong4
Mi HengXun Yu5
Mi HengCao Cao4
Ji PingDong Cheng6
Ji PingCao Cao14
Yang HuGao Pei4
Yang HuYang Huai7
Han SongCao Cao5
Yang XiuZhang Song6
Yang XiuPrime Minister5
Yang XiuCao Cao18
Yang XiuCao Zhi5
Quin QuingtonCao Cao4
Yuan TanYuan Shao5
Yuan TanCao Cao29
Yuan TanYuan Xi4
Yuan TanYuan Shang17
Yuan TanGuo Tu10
Yuan TanXin Ping6
Yuan TanXin Pi8
Yuan TanPeng Ji4
Yuan TanPrime Minister4
Yuan TanLiu Biao5
Liu PiGong Du7
Liu PiLiu Bei9
Liu PiSun Qian4
Liu PiGuan Yu4
Gong DuLiu Pi7
Gong DuGuan Yu6
Gong DuLiu Bei5
Gong DuZhang Fei4
Chen ZhenYuan Shao4
Chen ZhenCao Cao4
Chen ZhenSun Ce4
Du YuLiao Hua4
Liao HuaDu Yu4
Liao HuaGuan Yu14
Liao HuaGuan Ping11
Liao HuaLiu Feng5
Liao HuaMeng Da4
Wang ZhiGuan Yu4
Kong XiuGuan Yu6
Zhou CangGuan Yu14
Zhou CangLiu Bei5
Zhou CangGuan Ping7
Zhou CangZhao Yun4
Guan DingGuan Yu4
Guan PingGuan Yu28
Guan PingLiu Bei13
Guan PingZhou Cang7
Guan PingZhao Yun5
Guan PingZhang Fei4
Guan PingLiu Feng8
Guan PingLiao Hua11
Guan PingCao Ren4
Guan PingPang De8
Guan PingXu Huang5
Hua XinCao Cao5
Hua XinWang Lang4
Lu SuZhou Yu59
Lu SuSun Quan41
Lu SuCao Cao30
Lu SuLiu Biao4
Lu SuLiu Bei32
Lu SuZhuge Liang66
Lu SuSouth Land10
Lu SuHuang Gai5
Lu SuCheng Pu8
Lu SuGan Ning4
Lu SuPang Tong8
Lu SuGuan Yu8
Lu SuLu Meng8
Zhuge JinSun Quan9
Zhuge JinCao Cao4
Zhuge JinZhuge Liang8
Zhuge JinLiu Bei7
Zhuge JinGuan Yu6
Gu YongZhang Zhao4
Yuan ShangYuan Shao6
Yuan ShangZhang Liao5
Yuan ShangCao Cao28
Yuan ShangYuan Tan17
Yuan ShangYuan Xi11
Yuan ShangShen Pei11
Yuan ShangLiu Biao4
Yuan ShangLu Xiang5
Yuan ShangZhang Yi5
Yuan ShangMa Yan6
Yuan ShangGongsun Kang4
Yuan XiYuan Shao4
Yuan XiYuan Tan4
Yuan XiYuan Shang11
Yuan XiCao Cao7
Lu XiangCao Cao5
Lu XiangYuan Shang5
Ma YanZhang Yi9
Ma YanYuan Shang6
Ma YanCao Cao6
Cao PiCao Cao9
Cao PiCao Zhi11
Cao PiCao Xi6
Cao PiJia Xu5
Cao PiLiu Bei4
Zhang NanFeng Xi8
Zhang NanWu Ban4
Zhang NanSun Huan4
Tian ChouCao Cao5
Gongsun KangYuan Shang4
Lady CaiLiu Bei5
Cao ZhiCao Pi11
Cao ZhiCao Cao10
Cao ZhiCao Xi4
Cao ZhiYang Xiu5
Yi JiLiu Bei12
Yi JiZhuge Liang4
Yi JiMa Liang6
Yi JiMi Zhu4
Yi JiGuan Yu7
Liu ZongCao Cao8
Liu ZongLiu Bei4
Liu QiLiu Bei18
Liu QiImperial Protector4
Liu QiZhuge Liang10
Liu QiCao Cao5
Cai HeZhou Yu4
Cai HeGan Ning4
Wang WeiCai Mao4
Wen PingZhao Yun4
Wen PingZhang Fei4
Wen PingCao Cao5
Pang DeMa Chao22
Pang DeHan Sui5
Pang DeMa Dai15
Pang DeCao Cao30
Pang DeZhang He4
Pang DeXu Huang5
Pang DeXiahou Yuan5
Pang DeXu Chu4
Pang DeZhang Lu7
Pang DeGuan Yu18
Pang DeYu Ji13
Pang DeYu Jin13
Pang DeGuan Ping8
Pang TongZhuge Liang10
Pang TongZhou Yu5
Pang TongLu Su8
Pang TongCao Cao10
Pang TongXu Shu5
Pang TongSun Quan7
Pang TongZhang Fei7
Pang TongLiu Bei15
Pang TongWei Yan11
Pang TongHuang Zhong7
Pang TongFa Zheng6
Pang TongLiu Zhang4
San FuLiu Bei6
San FuCao Ren4
Xu ShuZhuge Liang7
Xu ShuCao Cao10
Xu ShuLiu Bei11
Xu ShuPang Tong5
Liu FengZhang Fei8
Liu FengGuan Yu7
Liu FengLiu Bei18
Liu FengGuan Ping8
Liu FengCao Cao10
Liu FengZhao Yun6
Liu FengZhuge Liang5
Liu FengWei Yan4
Liu FengHuang Zhong5
Liu FengLiao Hua5
Liu FengMeng Da17
Liu FengXu Huang5
Lady XuLady Xun5
Lady XunLady Xu5
Zhuge JunLiu Bei5
Cui ZhoupingZhuge Liang4
Kan ZeHuang Gai9
Kan ZeCao Cao8
Kan ZeGan Ning7
Lu MengLu Xun7
Lu MengSun Quan37
Lu MengXu Sheng4
Lu MengGan Ning19
Lu MengZhou Yu7
Lu MengDong Xi4
Lu MengZhou Tai4
Lu MengLing Tong9
Lu MengJiang Qi4
Lu MengHan Dang4
Lu MengCao Cao13
Lu MengZhang Liao4
Lu MengLu Su8
Lu MengGuan Yu20
Lu MengFu Shiren6
Lu XunLu Meng7
Lu XunSun Quan11
Lu XunXu Sheng4
Lu XunDing Feng5
Lu XunZhou Yu4
Lu XunHan Dang5
Lu XunCao Cao4
Lu XunGuan Yu5
Lu XunFirst Ruler5
Lu XunZhuge Liang5
Xu ShengLu Meng4
Xu ShengLu Xun4
Xu ShengSun Quan5
Xu ShengDing Feng23
Xu ShengZhuge Liang5
Xu ShengZhou Yu7
Xu ShengZhou Tai4
Xu ShengJiang Qi5
Xu ShengHan Dang4
Ding FengLu Xun5
Ding FengXu Sheng23
Ding FengZhuge Liang6
Ding FengZhou Yu8
Ling TongSun Quan12
Ling TongGan Ning16
Ling TongZhou Yu6
Ling TongLu Meng9
Ling TongCao Cao4
Ling TongYue Jin4
Ling TongZhang Liao5
Gan NingSun Quan22
Gan NingLing Tong16
Gan NingHuang Zu8
Gan NingLu Meng19
Gan NingCao Cao13
Gan NingZhou Yu16
Gan NingDong Xi4
Gan NingJiang Qi4
Gan NingSouth Land4
Gan NingCai He4
Gan NingLu Su4
Gan NingKan Ze7
Gan NingZhang Liao4
Sima YiCao Cao5
Han HaoXiahou Shang6
Han HaoHuang Zhong4
Wang CanCao Cao4
Wei YanLiu Bei29
Wei YanGuan Yu7
Wei YanHuang Zhong36
Wei YanZhuge Liang8
Wei YanZhang Fei21
Wei YanPang Tong11
Wei YanZhao Yun6
Wei YanLiu Feng4
Wei YanLing Bao5
Wei YanZhang Ren7
Wei YanMa Chao8
Wei YanZhang He4
Wei YanCao Cao7
Han XuanHuang Zhong7
Patriarch QiaoLiu Bei8
Jiang GanCao Cao9
Jiang GanZhou Yu16
Niu JinCao Ren5
Niu JinSouth Land4
Niu JinCao Hong5
Niu JinZhou Yu4
Ma LiangYi Ji6
Ma LiangLiu Bei6
Ma LiangZhuge Liang5
Ma LiangZhao Yun4
Ma LiangGuan Yu6
Ma LiangFirst Ruler4
Xing DarongZhang Fei4
Xing DarongZhuge Liang5
Chen YingZhao Yun6
Zhao FanZhao Yun9
Huang ZhongGuan Yu22
Huang ZhongZhang Fei14
Huang ZhongHan Xuan7
Huang ZhongZhuge Liang10
Huang ZhongZhao Yun23
Huang ZhongWei Yan36
Huang ZhongLiu Bei31
Huang ZhongPang Tong7
Huang ZhongLiu Feng5
Huang ZhongLing Bao4
Huang ZhongZhang Ren6
Huang ZhongYan Yan7
Huang ZhongMa Chao6
Huang ZhongMeng Da5
Huang ZhongZhang He13
Huang ZhongHan Hao4
Huang ZhongXiahou Shang6
Huang ZhongXiahou Yuan13
Huang ZhongCao Cao5
Huang ZhongFa Zheng4
Huang ZhongZhang Zhu4
Huang ZhongXu Huang6
Huang ZhongGuan Xing4
Huang ZhongZhang Bao4
Lady SunLiu Bei10
Lady SunZhao Yun7
Lady SunZhou Shan5
Cao XiuCao Xi14
Zhong YaoCao Cao4
Ma DaiMa Chao19
Ma DaiPang De15
Ma DaiCao Cao6
Huang KuiMa Teng5
Huang KuiCao Cao6
Yang FuWei Kang4
Yang FuMa Chao10
Yang FuJiang Xu7
Wei KangYang Fu4
Yan PuZhang Lu4
Zhang WeiZhang Lu6
Zhang SongYang Xiu6
Zhang SongCao Cao10
Zhang SongLiu Bei9
Zhang SongLiu Zhang6
Zhang SongImperial Protector4
Zhang SongFa Zheng7
Fa ZhengZhang Song7
Fa ZhengMeng Da4
Fa ZhengLiu Bei9
Fa ZhengLiu Zhang6
Fa ZhengZhuge Liang9
Fa ZhengPang Tong6
Fa ZhengImperial Protector4
Fa ZhengZhang He4
Fa ZhengHuang Zhong4
Meng DaFa Zheng4
Meng DaCao Cao5
Meng DaLiu Bei10
Meng DaHuang Zhong5
Meng DaZhuge Liang5
Meng DaLiu Feng17
Meng DaLiao Hua4
Meng DaGuan Yu4
Huang QuanImperial Protector7
Huang QuanLiu Bei9
Huang QuanLiu Zhang7
Huang QuanZhang Lu4
Li HuiMa Chao4
Zhang RenLiu Gui6
Zhang RenWei Yan7
Zhang RenLiu Bei8
Zhang RenZhuge Liang7
Zhang RenHuang Zhong6
Zhang RenZhang Fei6
Gao PeiYang Hu4
Gao PeiYang Huai4
Yang HuaiGao Pei4
Yang HuaiYang Hu7
Zhou ShanLady Sun5
Ling BaoDeng Xian5
Ling BaoWei Yan5
Ling BaoHuang Zhong4
Ling BaoLiu Bei5
Deng XianLing Bao5
Liu GuiZhang Ren6
Liu GuiWu Yi5
Wu YiLiu Gui5
Wu YiZhang Fei4
Yan YanZhang Fei23
Yan YanLiu Bei6
Yan YanHuang Zhong7
Yan YanZhang He5
Dong HeDong Heng4
Jiang XuYang Fu7
Jiang XuMa Chao5
Yang SongMa Chao6
Yang SongZhang Lu11
Yang SongLiu Bei4
Yang SongLiu Zhang4
Yang SongCao Cao4
Xu JingZhuge Liang4
Yan RenYang Ang5
Yang AngYan Ren5
Yang AngCao Cao4
Cao ZhangCao Cao6
Guan LuCao Cao5
Geng JiWei Huang6
Geng JiJin Yi4
Wei HuangGeng Ji6
Wei HuangJin Yi4
Jin YiWei Huang4
Jin YiGeng Ji4
Xiahou ShangHan Hao6
Xiahou ShangHuang Zhong6
Xiahou ShangXiahou Yuan5
Zhang ZhuHuang Zhong4
Wang PingXu Huang4
Wang PingLiu Bei4
Fei ShiGuan Yu6
Fu ShirenGuan Yu4
Fu ShirenLu Meng6
Fu ShirenSun Quan6
Fu ShirenMa Zhong5
Dong HengDong He4
Guan XingGuan Yu7
Guan XingZhang Bao18
Guan XingFirst Ruler5
Guan XingHuang Zhong4
Ma ZhongGuan Yu4
Ma ZhongFu Shiren5
Ma ZhongFirst Ruler4
First RulerZhang Fei6
First RulerSun Quan5
First RulerMa Zhong4
First RulerZhao Yun4
First RulerWu Ban8
First RulerZhang Bao6
First RulerZhuge Liang4
First RulerGuan Xing5
First RulerFeng Xi5
First RulerMa Liang4
First RulerLu Xun5
Feng XiZhang Nan8
Feng XiWu Ban5
Feng XiSun Huan5
Feng XiFirst Ruler5
Zhang DaFan Jian5
Fan JianZhang Da5
Wu BanFirst Ruler8
Wu BanSun Huan4
Wu BanZhang Nan4
Wu BanFeng Xi5
Sun HuanWu Ban4
Sun HuanZhang Bao4
Sun HuanZhang Nan4
Sun HuanFeng Xi5
Latter RulerPrime Minister5
